Target,Output,Diff
1.08,2.1105883,-1.0305883
1.19,2.2671998,-1.0771997
1.5999999,2.468332,-0.86833215
0.684,3.6493385,-2.9653385
0.93,2.4817646,-1.5517645
2.0,2.0833607,-0.08336067
2.0,1.9744718,0.025528193
1.285,3.0793195,-1.7943195
1.71,3.1978118,-1.4878118
1.954,3.2585824,-1.3045824
1.61,3.3230088,-1.7130088
2.5066667,3.5424426,-1.0357759
0.9462069,4.343936,-3.397729
1.5866667,3.1962256,-1.6095589
1.1383333,3.4346075,-2.2962742
3.0,3.1374872,-0.13748717
2.0,2.9523327,-0.95233274
1.6858333,2.995222,-1.3093888
2.0741668,3.183931,-1.1097643
3.1525002,3.5508168,-0.39831662
0.56,4.3486795,-3.7886796
1.2138983,4.1771803,-2.963282
2.4341667,3.1206725,-0.6865058
1.4366667,3.457561,-2.0208943
5.0,3.1070185,1.8929815
2.0,2.8609762,-0.8609762
4.3527193,4.0997176,0.2530017
3.2207825,4.089116,-0.8683336
4.867063,4.3006077,0.56645536
3.472544,5.011127,-1.538583
2.01,3.9512997,-1.9412997
1.991111,3.9938917,-2.0027807
2.635,4.047069,-1.4120691
4.235833,4.0806303,0.15520287
1.2977778,4.7971807,-3.499403
1.6582353,4.7695265,-3.1112912
3.2141666,4.1920586,-0.9778919
1.8066667,3.9839814,-2.1773148
7.0,3.9465,3.0535
2.0,3.8991225,-1.8991225
3.776,3.7242746,0.051725388
2.968421,3.6019402,-0.6335192
4.777973,3.7498355,1.0281377
3.7391665,4.6212106,-0.8820441
1.8158333,3.6285048,-1.8126714
1.69,3.6501334,-1.9601333
2.458,3.6983032,-1.2403033
2.75,3.7608604,-1.0108604
3.5583332,3.7764957,-0.21816254
1.0166667,4.5077615,-3.4910948
1.5096492,4.488327,-2.9786777
2.6241665,3.5909362,-0.9667697
1.4203391,3.647941,-2.227602
5.0,3.555419,1.444581
2.0,3.541173,-1.541173
1.5966667,3.1929266,-1.59626
2.12,3.314087,-1.194087
2.225,3.2059379,-0.98093796
1.58,3.346414,-1.766414
3.5225,3.4377794,0.08472061
1.3612499,4.4563446,-3.0950947
1.2836001,4.3733892,-3.0897892
2.8069232,3.254242,-0.4473188
5.0,3.2321281,1.7678719
2.0,3.0628366,-1.0628366
2.05,3.18082,-1.13082
2.2541666,3.2860847,-1.031918
3.6558332,3.5763054,0.079527855
1.6310345,4.5550814,-2.924047
2.9533334,3.3222508,-0.36891747
5.0,3.2947488,1.7052512
2.0,3.0652814,-1.0652814
2.1866667,3.3343647,-1.1476979
