Target,Output,Diff
3.085,2.1515994,0.93340063
0.62333333,1.776196,-1.1528627
0.63,1.8719127,-1.2419127
0.9891666,1.5922958,-0.60312915
1.2914286,1.941744,-0.6503154
1.2025,1.3702562,-0.1677562
0.878,1.5032285,-0.6252285
0.76857144,1.3767838,-0.6082124
1.0,1.3002613,-0.30026126
4.2066665,2.9615326,1.2451339
1.0645,2.6674538,-1.6029538
1.3075,2.6037083,-1.2962083
1.9791667,2.894308,-0.91514134
1.17,2.6194284,-1.4494284
1.4554546,2.590415,-1.1349604
1.22,2.6742744,-1.4542744
1.411,2.6200464,-1.2090464
2.0,2.5567436,-0.5567436
5.273333,2.867455,2.405878
1.7900001,2.6543162,-0.8643161
1.421356,2.6121612,-1.1908052
2.11,2.5170696,-0.40706968
1.855,2.5811596,-0.7261596
2.1808333,2.7566004,-0.57576704
1.9441667,2.5700016,-0.62583494
1.6400001,2.5651765,-0.9251764
1.6425,2.525729,-0.8832289
1.3699999,2.5687933,-1.1987934
3.0,2.452801,0.547199
2.857826,3.090165,-0.2323389
7.662931,3.0981443,4.564787
1.6864035,3.0886288,-1.4022253
5.929091,3.4977279,2.431363
6.48,3.4496908,3.0303092
1.8644828,3.2068038,-1.342321
1.5600001,3.2303362,-1.6703361
2.315,3.1359477,-0.82094765
2.9366665,3.2662437,-0.3295772
2.5600002,3.0422158,-0.48221564
2.47,3.1198134,-0.6498134
2.0033333,3.1771994,-1.173866
2.1425,3.0976844,-0.95518446
4.0,3.0485134,0.9514866
2.5744443,2.5136015,0.060842752
7.678571,2.5420399,5.1365314
1.6812122,2.5454583,-0.86424613
6.1124997,3.0430696,3.06943
1.7251785,2.763688,-1.0385096
1.6725001,2.7208872,-1.048387
1.9183333,2.5711493,-0.65281606
2.7966666,2.747529,0.049137592
2.225,2.4968479,-0.27184796
2.112,2.5038905,-0.39189053
1.6371429,2.564765,-0.9276221
1.9,2.5410821,-0.64108217
3.0,2.48883,0.5111699
5.6975,3.0340748,2.6634254
1.491,2.7854216,-1.2944216
2.2146153,2.7846818,-0.57006645
2.12,2.7240133,-0.60401344
2.5416665,2.9273176,-0.3856511
2.2381818,2.7538016,-0.51561975
1.57,2.7534733,-1.1834732
1.5672727,2.7541778,-1.1869051
3.0,2.6861491,0.31385088
5.5327272,3.0917203,2.441007
6.95,2.9274404,4.022559
1.4643334,2.6459239,-1.1815904
2.225,2.6706033,-0.44560337
2.5549998,2.9803536,-0.42535377
2.5983334,2.5165777,0.08175564
1.7055557,2.6100597,-0.90450406
1.62,2.5479097,-0.92790973
3.0,2.4843566,0.51564336
5.6609087,3.0223942,2.6385145
7.11,2.9160576,4.1939425
1.842069,2.6958647,-0.85379565
1.865,2.7835217,-0.91852164
2.3899999,2.6263099,-0.23631
2.8645456,2.9164057,-0.051860094
2.385,2.4412975,-0.05629754
1.7666667,2.5399733,-0.7733066
2.0,2.4590335,-0.4590335
3.0,2.3850389,0.61496115
6.003333,3.2659745,2.7373586
2.1537254,3.0002296,-0.8465042
2.04,3.173275,-1.133275
1.9583334,3.0950851,-1.1367518
2.9641666,3.0217972,-0.05763054
2.7408335,3.2682848,-0.5274513
2.4766667,2.935482,-0.45881534
2.2716668,2.9153209,-0.6436541
3.0,2.8487802,0.15121984
7.070833,3.3452792,3.725554
2.667,3.0681074,-0.4011073
4.1975,3.1864297,1.0110705
3.5608335,3.416884,0.14394951
2.7533336,3.1360795,-0.38274598
3.3841667,3.1093824,0.27478433
4.0,3.0331283,0.96687174
4.8875003,3.2586908,1.6288095
2.6851785,2.9044333,-0.21925473
1.9475,3.003744,-1.0562439
4.08,2.8130584,1.2669415
3.7254546,2.9349375,0.7905171
2.7508333,3.2090263,-0.45819306
2.3216667,2.8431237,-0.52145696
2.7366667,2.8386962,-0.10202956
3.0,2.7865708,0.21342921
5.9824996,3.4065013,2.5759983
3.0411863,3.1062531,-0.065066814
1.7299999,3.1876068,-1.4576069
3.02,2.968936,0.051064014
3.2254548,3.0983915,0.12706327
3.3641667,3.3370423,0.027124405
2.9108334,2.9891539,-0.0783205
6.21,3.0467007,3.1632993
3.7963638,2.9710948,0.825269
5.0,2.9187024,2.0812976
6.192,3.4411187,2.7508812
7.955,3.3133793,4.6416206
3.4463334,3.2504582,0.19587517
3.8975,3.3824217,0.5150783
4.54,3.330793,1.209207
3.6266665,3.413979,0.21268749
3.19,3.2517147,-0.06171465
4.5666666,3.2253244,1.3413422
4.733333,3.2742212,1.4591119
6.0,3.2066703,2.7933297
7.038,4.3006907,2.7373095
9.150001,4.1669016,4.983099
7.29,4.164987,3.1250129
3.4795,4.220693,-0.74119306
4.1549997,4.3368583,-0.18185854
3.929,4.4561915,-0.52719164
4.205,4.493857,-0.28885698
3.7816668,4.467949,-0.68628216
3.681111,4.4203153,-0.73920417
3.38,4.520591,-1.1405907
5.26,4.3019443,0.958056
4.76,4.1945486,0.5654516
6.0,4.258174,1.741826
8.053333,4.111298,3.9420352
4.206981,3.9579365,0.24904466
4.665,4.1152916,0.54970837
4.65,4.045149,0.60485125
4.744167,4.057006,0.68716097
27.361816,4.1139655,23.24785
3.6525,4.016784,-0.36428428
7.0533333,4.0246,3.0287333
5.725,3.985686,1.7393138
6.0,3.9851227,2.0148773
5.7366667,3.6245492,2.1121175
2.6269493,3.3246968,-0.69774747
2.5900002,3.4465146,-0.85651445
10.9800005,3.282631,7.6973696
3.0609093,3.3704958,-0.30958652
3.2316666,3.657958,-0.42629147
2.7616668,3.3570008,-0.59533405
5.4108334,3.3427038,2.0681295
4.0,3.259234,0.74076605
5.258333,3.1635976,2.0947356
2.2335,2.8507078,-0.61720777
4.909167,2.915094,1.9940729
2.8441668,3.0203695,-0.17620277
2.3416667,2.7164445,-0.3747778
7.93,2.7218418,5.208158
4.6554546,2.6844187,1.971036
4.0,2.613172,1.386828
5.5616665,3.3414416,2.2202249
2.4042857,2.9863536,-0.58206797
2.1950002,3.216393,-1.0213928
2.3999999,3.1167626,-0.7167628
4.2875,3.008995,1.2785048
3.775,3.3501723,0.4248278
2.5583334,2.9463387,-0.38800526
5.6400003,3.0171566,2.6228437
5.528333,2.9626684,2.5656648
6.0,2.8732991,3.1267009
5.0358334,3.2457566,1.7900767
2.2642593,3.0915685,-0.82730913
1.5,3.2310982,-1.7310982
2.6859999,3.149197,-0.46319723
2.4783332,3.1220512,-0.643718
3.0375001,3.0681973,-0.030697107
2.0033333,3.0985641,-1.0952308
4.55,3.037175,1.5128253
4.643636,3.0618482,1.5817881
5.0,3.0006914,1.9993086
4.1545453,2.8963943,1.258151
1.4268333,2.5528126,-1.1259793
2.887,2.427694,0.459306
2.0,2.3155253,-0.3155253
1.7,2.2687922,-0.5687921
2.2376924,2.8155384,-0.57784605
1.8118181,2.2882202,-0.47640204
2.6245453,2.3980525,0.22649288
3.0,2.3276582,0.6723418
4.3333335,2.8482413,1.4850922
1.5564407,2.6639535,-1.1075128
2.78,2.732608,0.04739189
2.7341666,2.762799,-0.028632402
2.1783333,2.6452036,-0.4668703
4.6,2.6713693,1.9286306
2.2563636,2.6367965,-0.38043284
2.0,2.5570698,-0.5570698
4.52,2.2383845,2.2816155
1.8466666,2.3224013,-0.4757347
2.3091667,2.5961924,-0.2870257
2.345,2.2672482,0.077751875
2.4683335,2.0176637,0.45066977
2.075,2.2786639,-0.20366383
2.7933333,2.120794,0.67253923
2.3766665,2.267271,0.109395504
3.0,2.1460562,0.8539438
4.0866666,2.8581233,1.2285433
1.7007142,2.5896282,-0.888914
1.3199999,2.7670813,-1.4470813
2.2508333,2.6511204,-0.40028715
2.3475,2.9047112,-0.55721116
1.8883333,2.5920532,-0.70371985
2.2041667,2.5879116,-0.38374496
3.0,2.4941704,0.5058296
4.2508335,2.4592402,1.7915933
1.3533897,2.0475934,-0.6942036
0.88,2.1616273,-1.2816273
1.6333332,1.963411,-0.33007777
2.0416667,2.254162,-0.21249533
1.7766666,1.6236506,0.15301609
1.9325,1.7154303,0.21706975
3.0,1.6201198,1.3798802
3.4033334,2.4970803,0.9062531
0.79448277,2.1414344,-1.3469517
1.1999999,2.2457623,-1.0457624
1.57,2.044365,-0.47436488
1.5766667,2.2654753,-0.68880856
1.1141667,1.824117,-0.7099502
2.0242856,1.9045851,0.11970043
1.362,1.8284414,-0.4664414
2.0,1.7322743,0.2677257
3.4466667,2.556368,0.8902986
0.65,2.2536101,-1.6036102
0.8857627,2.2159693,-1.3302066
1.0376923,2.1621845,-1.1244922
1.27,2.4021144,-1.1321144
1.2333333,2.0292566,-0.79592323
1.58,2.126569,-0.546569
1.249,2.0445297,-0.7955297
1.0,1.9786376,-0.9786376
3.6458335,2.372106,1.2737274
0.9061667,2.109212,-1.2030452
0.99749994,1.9670683,-0.9695684
1.1387501,2.0499237,-0.9111736
1.17,1.8198091,-0.6498091
1.465,2.1539197,-0.68891966
1.1018182,1.8765376,-0.77471936
0.96000004,1.9167244,-0.9567244
1.27,1.9000456,-0.63004565
1.02,1.8989444,-0.8789444
1.0,1.8237636,-0.8237636
3.3736362,2.396637,0.9769993
3.38,2.27981,1.1001902
0.8160377,2.0091984,-1.1931608
0.68571424,2.0873091,-1.4015949
1.0899999,1.9728774,-0.88287747
1.2891667,2.1301155,-0.8409488
1.1591667,1.7542708,-0.5951041
1.2233334,1.8484769,-0.6251435
1.1,1.8651471,-0.7651471
1.03,1.8403453,-0.8103453
2.08,1.907315,0.17268491
1.0,1.7583003,-0.7583003
4.3191667,2.4827342,1.8364325
0.98684216,2.1384501,-1.151608
0.755,2.2119153,-1.4569153
1.3,2.0154724,-0.71547246
1.9300001,1.8161541,0.113845944
1.8008333,2.280923,-0.48008955
1.265,1.8443832,-0.57938325
1.47,1.8745837,-0.4045837
1.24,1.9393681,-0.6993681
1.545,1.8693593,-0.3243593
1.0,1.8009442,-0.8009442
3.8845456,2.6195204,1.2650251
3.6399999,2.5475147,1.0924852
1.0481666,2.2958193,-1.2476526
1.1683334,2.2336261,-1.0652927
1.5041667,2.4730947,-0.968928
1.1216667,2.064793,-0.94312644
1.379,2.1589622,-0.7799623
1.4300001,2.0958002,-0.6658001
1.0,2.0309873,-1.0309873
3.9241667,2.5632634,1.3609033
0.99666667,2.1376958,-1.1410291
3.0283332,2.0764282,0.951905
1.5225,2.3595424,-0.83704233
1.2975,1.9327137,-0.63521373
2.25,2.0313194,0.21868062
1.419091,1.9503206,-0.5312296
1.0,1.8750525,-0.87505245
5.5483336,2.9384613,2.6098723
1.8101667,2.5905678,-0.7804011
8.44,2.6280985,5.811901
2.934167,2.8512251,0.08294177
2.4099998,2.4661388,-0.056138992
2.6550002,2.4647424,0.19025779
3.0,2.3806574,0.61934257
9.610001,4.1232214,5.486779
3.9173584,4.181413,-0.26405478
3.6599998,4.427714,-0.767714
2.716,4.3469434,-1.6309433
8.041667,4.435268,3.606399
5.78,4.413882,1.3661184
4.0191665,4.451564,-0.43239737
4.579167,4.3310895,0.2480774
6.0,4.2722635,1.7277365
9.223333,4.2546973,4.968636
3.6318967,4.325317,-0.6934202
4.42,4.521143,-0.10114288
7.8016667,4.576312,3.2253547
5.508333,4.594591,0.91374207
4.0836363,4.6425734,-0.5589371
3.98,4.691751,-0.711751
5.39,4.5987206,0.7912793
5.24,4.519125,0.7208748
6.0,4.449035,1.5509648
8.8209095,4.412941,4.4079685
7.83,4.3376846,3.4923153
4.2966666,4.6028843,-0.30621767
3.624,4.7163115,-1.0923114
6.2025,4.8089204,1.3935795
5.488333,4.731458,0.75687504
4.4674997,4.8348875,-0.36738777
3.8400002,4.6843753,-0.84437513
6.0,4.643178,1.356822
4.9727273,3.0959697,1.8767576
4.69,2.9377384,1.7522616
3.2957408,3.078272,0.21746874
2.26,3.2118857,-0.9518857
3.255,3.2076354,0.04736471
3.9608333,3.1241963,0.836637
2.6499999,3.0995893,-0.4495895
3.65,3.0607424,0.5892577
3.229,3.023063,0.20593715
3.0,2.956214,0.04378605
6.0775,2.4344316,3.6430683
3.3500001,2.330308,1.0196922
3.5299997,2.204199,1.3258007
1.9628813,2.4134784,-0.45059705
1.29,2.5377607,-1.2477608
3.4333334,2.537877,0.8954563
1.53,2.2940576,-0.76405764
3.0466666,2.2471144,0.7995522
1.738,2.3396435,-0.60164344
1.76,2.3702202,-0.6102202
2.19,2.250685,-0.06068492
2.6399999,2.317415,0.32258487
2.0,2.2112603,-0.21126032
5.1627274,3.412084,1.7506433
3.0500002,3.1895175,-0.1395173
2.1660345,3.1738086,-1.0077741
2.3700001,3.3137674,-0.9437673
1.9,3.0914822,-1.1914822
2.413,3.2507172,-0.83771706
1.6500001,3.2183692,-1.5683692
2.7399998,3.08732,-0.34732032
2.6925,3.4865212,-0.7940211
2.02,3.2422993,-1.2222993
1.22,3.2737682,-2.0537682
2.8809092,3.1359668,-0.25505757
2.0,3.0778086,-1.0778086
9.3225,4.4283543,4.894146
2.373585,4.783955,-2.41037
2.052,5.02388,-2.97188
1.615,4.9083033,-3.2933033
7.9400005,4.980166,2.9598346
9.5654545,5.0843163,4.481138
13.673333,4.817326,8.856007
7.0033336,5.124335,1.8789988
2.8200002,4.8970904,-2.0770903
5.1099997,5.0419054,0.06809425
2.0,4.861906,-2.861906
3.5949998,3.90542,-0.31042027
1.6368334,4.0206685,-2.383835
4.55,4.2170925,0.33290768
2.814,4.4192295,-1.6052296
31.91111,4.422681,27.48843
2.1816666,4.470761,-2.2890942
2.2788887,4.360632,-2.0817432
1.4533334,4.5198064,-3.066473
2.0,4.28767,-2.2876701
3.5983334,2.72196,0.8763733
2.4786665,2.4307303,0.0479362
4.170833,2.5235648,1.6472683
