Target,Output,Diff
3.085,2.3557997,0.72920036
0.62333333,1.849021,-1.2256876
0.63,1.7944524,-1.1644524
0.9891666,1.4942914,-0.5051248
1.2914286,1.8150542,-0.5236256
1.2025,1.1849517,0.017548323
0.878,1.3629562,-0.48495615
0.76857144,1.4898819,-0.72131044
1.0,1.4579958,-0.45799577
4.2066665,3.0550072,1.1516593
1.0645,2.6418817,-1.5773817
1.3075,2.4202495,-1.1127495
1.9791667,2.6458309,-0.6666641
1.17,2.2787879,-1.1087879
1.4554546,2.2143614,-0.75890684
1.22,2.3349314,-1.1149313
1.411,2.4141645,-1.0031645
2.0,2.3914108,-0.39141083
5.273333,2.689703,2.58363
1.7900001,2.4214697,-0.6314696
1.421356,2.3995101,-0.9781542
2.11,2.3531508,-0.24315095
1.855,2.2787926,-0.4237926
2.1808333,2.1532254,0.027607918
1.9441667,2.2047048,-0.2605381
1.6400001,1.9892988,-0.34929872
1.6425,2.1104157,-0.46791565
1.3699999,2.0597196,-0.6897197
3.0,2.1124835,0.8875165
2.857826,3.083762,-0.22593594
7.662931,2.9767175,4.6862135
1.6864035,2.8737483,-1.1873448
5.929091,3.4950209,2.43407
6.48,3.4324474,3.0475526
1.8644828,3.2700977,-1.405615
1.5600001,3.2481546,-1.6881546
2.315,3.1379795,-0.82297945
2.9366665,2.9383543,-0.0016877651
2.5600002,2.8744893,-0.31448913
2.47,2.7611985,-0.2911985
2.0033333,2.7374086,-0.7340753
2.1425,2.826241,-0.6837411
4.0,2.821473,1.1785271
2.5744443,2.5103002,0.064144135
7.678571,2.4737058,5.2048655
1.6812122,2.3046563,-0.6234441
6.1124997,3.1161761,2.9963236
1.7251785,2.8263495,-1.101171
1.6725001,2.702906,-1.0304058
1.9183333,2.5810125,-0.6626792
2.7966666,2.4950864,0.3015802
2.225,2.4074123,-0.18241239
2.112,2.337895,-0.22589493
1.6371429,2.257513,-0.62037015
1.9,2.3582196,-0.45821965
3.0,2.3590193,0.6409807
5.6975,2.945976,2.7515242
1.491,2.6358347,-1.1448346
2.2146153,2.5260081,-0.31139278
2.12,2.4457998,-0.32579994
2.5416665,2.4456823,0.09598422
2.2381818,2.4537191,-0.21553731
1.57,2.2690945,-0.6990944
1.5672727,2.4049926,-0.8377199
3.0,2.414107,0.5858929
5.5327272,3.2180548,2.3146725
6.95,3.0572948,3.892705
1.4643334,2.7883706,-1.3240372
2.225,2.5631382,-0.33813834
2.5549998,2.7010636,-0.1460638
2.5983334,2.345911,0.25242233
1.7055557,2.4158337,-0.71027803
1.62,2.5427125,-0.92271245
3.0,2.529533,0.4704671
5.6609087,3.4426327,2.218276
7.11,3.262096,3.8479042
1.842069,3.0615468,-1.2194778
1.865,3.0410383,-1.1760383
2.3899999,2.8637404,-0.47374058
2.8645456,3.0004864,-0.13594079
2.385,2.6322165,-0.24721646
1.7666667,2.7138379,-0.9471712
2.0,2.8687649,-0.8687649
3.0,2.8525126,0.1474874
6.003333,3.675239,2.328094
2.1537254,3.3637972,-1.2100718
2.04,3.47988,-1.4398801
1.9583334,3.3809388,-1.4226054
2.9641666,3.260548,-0.29638147
2.7408335,3.3204148,-0.57958126
2.4766667,3.0569193,-0.58025265
2.2716668,3.252766,-0.9810991
3.0,3.244215,-0.24421501
7.070833,3.7148004,3.3560328
2.667,3.4249454,-0.7579453
4.1975,3.355715,0.8417852
3.5608335,3.3542323,0.20660114
2.7533336,3.2185125,-0.46517897
3.3841667,3.3298457,0.05432105
4.0,3.327148,0.67285204
4.8875003,3.319519,1.5679812
2.6851785,2.9481802,-0.26300168
1.9475,2.9316595,-0.98415947
4.08,2.8341546,1.2458453
3.7254546,2.7772384,0.9482162
2.7508333,2.9194803,-0.16864705
2.3216667,2.541788,-0.22012138
2.7366667,2.7500226,-0.01335597
3.0,2.7294736,0.2705264
5.9824996,3.6759405,2.306559
3.0411863,3.34485,-0.30366373
1.7299999,3.3584294,-1.6284295
3.02,3.2357473,-0.21574736
3.2254548,3.1692786,0.056176186
3.3641667,3.2834086,0.080758095
2.9108334,2.9517996,-0.040966272
6.21,3.054965,3.155035
3.7963638,3.2073603,0.58900356
5.0,3.1839635,1.8160365
6.192,3.4950423,2.6969576
7.955,3.3411794,4.6138206
3.4463334,3.3002903,0.14604306
3.8975,3.2886174,0.60888267
4.54,3.050153,1.489847
3.6266665,2.9990122,0.6276543
3.19,3.11448,0.07552004
4.5666666,3.0122633,1.5544033
4.733333,3.145948,1.5873852
6.0,3.1558201,2.8441799
7.038,4.513236,2.524764
9.150001,4.315284,4.834717
7.29,4.3296742,2.9603257
3.4795,4.4070325,-0.92753243
4.1549997,4.462771,-0.3077712
3.929,4.3579726,-0.42897272
4.205,4.2014313,0.0035686493
3.7816668,4.261675,-0.48000813
3.681111,4.2907076,-0.6095965
3.38,4.2994366,-0.91943645
5.26,4.376225,0.88377523
4.76,4.3563347,0.40366554
6.0,4.3752985,1.6247015
8.053333,4.026014,4.0273194
4.206981,3.8663406,0.34064054
4.665,3.9589465,0.7060535
4.65,3.9127338,0.7372663
4.744167,3.8223267,0.9218402
27.361816,3.6087775,23.753038
3.6525,3.7798526,-0.12735271
7.0533333,3.7738814,3.2794518
5.725,3.853438,1.871562
6.0,3.798714,2.201286
5.7366667,3.9249253,1.8117414
2.6269493,3.674636,-1.0476866
2.5900002,3.70394,-1.1139398
10.9800005,3.647288,7.332712
3.0609093,3.6090894,-0.5481801
3.2316666,3.5953932,-0.36372662
2.7616668,3.4308748,-0.66920805
5.4108334,3.5928788,1.8179545
4.0,3.578473,0.4215269
5.258333,3.2429252,2.015408
2.2335,3.0401874,-0.80668736
4.909167,2.9279451,1.9812217
2.8441668,2.6450443,0.19912243
2.3416667,2.703843,-0.36217642
7.93,2.562333,5.3676667
