Target,Output,Diff
0.94916666,2.274836,-1.3256694
1.0071429,2.6907384,-1.6835955
0.928,2.6210217,-1.6930218
0.6966667,2.8956676,-2.1990008
7.701667,2.9429483,4.7587185
0.97999996,3.1423128,-2.1623127
2.0,2.8542545,-0.8542545
1.8425,2.5556526,-0.71315265
1.4112499,2.4931204,-1.0818706
1.2766666,2.9073133,-1.6306467
1.551111,2.835483,-1.2843721
1.05,3.1536527,-2.1036527
9.52,3.1190836,6.400917
9.213333,3.1564581,6.056875
8.14,3.1202564,5.019744
1.0928571,3.2686825,-2.1758254
1.654,3.2412462,-1.5872462
2.0,3.1684456,-1.1684456
1.465,2.7892923,-1.3242923
2.071,2.8124647,-0.7414646
2.2325,3.1753416,-0.94284153
1.89,3.1877124,-1.2977124
2.0666666,3.1023598,-1.0356932
1.5108334,3.3735156,-1.8626822
9.6975,3.3603854,6.337115
9.67125,3.3490465,6.3222036
1.8050001,3.480847,-1.6758468
1.65625,3.4185627,-1.7623127
2.0,3.3497481,-1.3497481
3.920766,3.404613,0.5161531
1.9778448,3.5608542,-1.5830094
2.77,2.9152217,-0.14522171
2.5662498,2.9442096,-0.37795973
2.9699998,2.9652963,0.0047035217
3.067143,3.4894376,-0.42229462
2.952,3.4779854,-0.5259855
2.08,3.7321014,-1.6521015
10.416666,3.777843,6.638823
10.52,3.7755146,6.744486
2.2966666,3.86473,-1.5680633
2.0,3.6967664,-1.6967664
3.84861,3.3597755,0.48883438
1.7155001,3.628795,-1.9132948
2.1491666,2.8536878,-0.7045212
2.3483334,3.3433843,-0.9950509
1.5825,3.5920384,-2.0095384
10.330833,3.6226134,6.70822
2.035,3.6948576,-1.6598575
2.0,3.4077024,-1.4077024
2.3274999,2.9073925,-0.57989264
2.362857,2.8818264,-0.5189693
2.0255556,3.2739952,-1.2484396
1.9300001,3.2044077,-1.2744076
1.5691667,3.4728453,-1.9036787
9.89,3.4543867,6.4356136
9.976364,3.4339273,6.5424366
1.9300001,3.572216,-1.642216
2.008,3.498963,-1.4909632
2.0,3.4508471,-1.4508471
2.3033333,3.2968955,-0.9935622
2.93,3.3213017,-0.39130163
2.7,3.3264632,-0.6264632
2.6116667,3.2530055,-0.6413388
2.0416667,3.4641118,-1.422445
9.75,3.5777078,6.172292
2.3541667,3.620081,-1.2659142
2.0,3.4032893,-1.4032893
2.8908334,3.4804056,-0.5895722
2.996,3.4434586,-0.4474585
3.5714288,3.3791435,0.1922853
2.0333333,3.5692418,-1.5359085
10.298,3.687337,6.6106634
1.785,3.8065147,-2.021515
2.02,3.7345793,-1.7145793
2.0,3.5301661,-1.5301661
2.81,3.4645371,-0.6545372
3.2150002,3.646529,-0.4315288
2.98,3.5678787,-0.5878787
2.34,3.7266967,-1.3866968
9.36,3.798133,5.5618668
10.137273,3.7762704,6.3610024
2.3877778,3.8955102,-1.5077324
2.2166667,3.8106961,-1.5940294
4.0,3.6861074,0.3138926
3.6658335,3.9852846,-0.3194511
4.0808334,3.7523894,0.328444
2.8458333,3.8567088,-1.0108755
10.282499,3.9957142,6.286785
10.87625,3.9859402,6.8903103
2.4609091,3.9629936,-1.5020845
4.0,3.8034365,0.19656348
2.8240001,3.8846695,-1.0606694
2.8642857,4.045562,-1.1812761
2.33,3.8828263,-1.5528264
1.6400001,3.7943935,-2.1543934
3.4380002,3.8373466,-0.39934635
2.3475,4.039546,-1.6920459
9.78,4.1100955,5.669904
9.331819,4.0676527,5.264166
2.0833333,4.092785,-2.0094516
3.0,4.0070944,-1.0070944
4.7200003,4.2513995,0.46860075
3.5009093,4.5561094,-1.0552001
5.251667,4.204063,1.0476041
3.75,4.1854134,-0.43541336
4.81,4.1311936,0.6788063
3.003333,4.2950134,-1.2916803
9.819166,4.4782944,5.340872
2.2766666,4.3739753,-2.0973086
2.522222,4.3943973,-1.8721752
5.0,4.2586784,0.74132156
4.3,5.003873,-0.7038727
4.605,5.431991,-0.8269911
5.1800003,4.7364764,0.44352388
3.6325,4.7206626,-1.0881627
10.356667,4.917659,5.4390078
10.193334,4.9973288,5.196005
2.6,4.808689,-2.2086892
3.462222,4.893448,-1.4312258
6.0,4.6892676,1.3107324
5.0099998,5.9804196,-0.9704199
5.1025,6.5613847,-1.4588847
5.56,5.2613173,0.2986827
4.67,5.282807,-0.6128068
3.1216667,5.201087,-2.0794203
9.24,5.366274,3.873726
9.49,5.462482,4.027518
2.6916668,5.2550435,-2.5633767
10.0,5.1267676,4.8732324
4.67,5.297781,-0.6277809
4.7127275,5.6299906,-0.91726303
3.5049999,4.954361,-1.4493611
4.1757145,4.856692,-0.68097734
4.315,4.9353943,-0.62039423
3.4099998,4.861742,-1.4517422
3.0133333,4.965778,-1.9524446
8.62,5.1524887,3.4675112
8.9345455,5.23632,3.6982255
3.2025,5.119491,-1.916991
2.6475,5.1166887,-2.4691887
7.0,4.9272914,2.0727086
3.9050002,5.057716,-1.1527157
3.1999998,4.563668,-1.363668
2.5775,4.615209,-2.037709
7.87,4.8295527,3.0404472
7.4744444,4.82797,2.6464744
2.2666667,4.6458573,-2.3791907
8.0,4.5835333,3.4164667
3.5958335,4.9100657,-1.3142321
4.32,4.368853,-0.04885292
2.886,4.285837,-1.3998373
2.539167,4.378645,-1.839478
6.9266663,4.667324,2.2593422
2.5080001,4.6008377,-2.0928376
1.98,4.567479,-2.587479
7.0,4.3499265,2.6500735
4.0325003,4.5458565,-0.5133562
3.1566668,4.0849175,-0.9282508
2.6533332,4.0224533,-1.3691201
2.4858334,4.143501,-1.6576674
7.33,4.4357157,2.8942842
7.558182,4.4191713,3.1390104
2.3933334,4.441267,-2.0479336
2.0,4.124749,-2.1247492
3.98,3.3661175,0.61388254
2.8600001,3.568645,-0.70864487
1.91,3.528613,-1.6186131
2.3466666,3.5286431,-1.1819766
2.81,3.5236013,-0.71360135
2.1641667,3.7781692,-1.6140025
7.86,3.6963356,4.163665
7.8570004,3.6788864,4.178114
2.26,3.7881732,-1.5281732
2.218,3.746103,-1.5281031
2.0,3.7630236,-1.7630236
2.363846,2.9730911,-0.60924506
1.4490908,3.127301,-1.6782101
1.29,3.0835767,-1.7935767
2.54,3.0332766,-0.4932766
1.2625,3.281095,-2.018595
7.75,3.325461,4.424539
7.4110003,3.2579541,4.153046
1.15,3.4821248,-2.3321247
1.419,3.3399758,-1.9209758
2.0,3.2427378,-1.2427378
3.36,2.4084654,0.9515345
2.7045455,2.0678167,0.63672876
1.55,2.8777122,-1.3277123
2.3955555,2.7352116,-0.3396561
1.8666667,3.0504355,-1.1837689
8.051111,3.1501234,4.9009876
7.5933332,3.107886,4.485447
1.8299999,3.370811,-1.5408111
2.0,3.0139148,-1.0139148
2.7783334,2.3448417,0.4334917
2.1191666,2.5973823,-0.4782157
1.6641666,2.8818998,-1.2177333
7.876,2.9146147,4.9613853
7.9185715,2.855406,5.0631657
1.46,3.1782887,-1.7182887
1.4755557,2.9536116,-1.478056
2.0,2.8243866,-0.8243866
2.45,3.0021336,-0.55213356
1.7533333,3.1633475,-1.4100142
1.8244444,3.0382662,-1.2138218
1.3391666,3.2071652,-1.8679986
7.4933333,3.4650698,4.0282636
7.828889,3.3867283,4.4421606
1.3866665,3.4065747,-2.0199082
2.0,3.1548011,-1.1548011
2.0900002,2.987031,-0.89703083
1.4625,2.891595,-1.4290949
1.5366666,2.9576569,-1.4209902
1.2666667,3.125248,-1.8585813
7.363333,3.292413,4.07092
1.1372727,3.5282657,-2.390993
1.27,3.324079,-2.054079
2.0,3.0698228,-1.0698228
1.2558334,3.1204057,-1.8645723
1.25,3.1835623,-1.9335623
1.3266666,3.08775,-1.7610834
0.735,3.2804441,-2.545444
7.2583337,3.3429658,3.9153678
1.308,3.5525844,-2.2445846
1.4342856,3.4427233,-2.0084376
2.0,3.24898,-1.24898
1.23,2.420244,-1.190244
1.0849999,2.4299514,-1.3449515
0.96000004,2.774327,-1.814327
0.93333334,2.7039113,-1.7705779
0.6375,2.985993,-2.3484929
7.083333,3.1212566,3.9620764
6.8955555,3.078013,3.8175426
0.86230767,3.1827383,-2.3204308
2.0,2.9561079,-0.95610785
1.23,2.5307684,-1.3007684
1.18625,2.5739563,-1.3877063
0.96875,2.9244483,-1.9556983
1.2725,2.844853,-1.5723529
0.8466667,3.1476111,-2.3009443
7.26,3.1984472,4.061553
7.272,3.1923513,4.0796485
1.1166667,3.3189702,-2.2023034
1.1611111,3.263988,-2.102877
2.0,3.163822,-1.1638219
1.1925,2.6300457,-1.4375457
1.1383333,2.9760046,-1.8376713
0.7558333,3.252685,-2.4968517
8.128,3.2824583,4.845542
8.084286,3.2716084,4.8126774
1.125,3.4026642,-2.2776642
1.0125,3.3460546,-2.3335545
2.0,3.23555,-1.2355499
2.0900002,2.6232681,-0.533268
1.6433333,2.631455,-0.9881216
1.5333333,2.8609216,-1.3275883
1.7611111,2.7715368,-1.0104257
1.0741667,3.0525804,-1.9784137
8.900833,3.111856,5.788977
1.3341666,3.2619,-1.9277333
