Target,Output,Diff
0.94916666,1.137245,-0.1880784
2.5662498,3.1953394,-0.6290896
9.75,2.759881,6.990119
2.3475,2.2975066,0.049993515
10.0,3.9517758,6.0482244
7.33,3.8941045,3.4358954
1.8299999,2.8136995,-0.98369956
1.4342856,1.5354067,-0.10112107
1.7611111,1.3593119,0.4017992
4.896,4.910578,-0.014577866
2.81,3.4543502,-0.6443503
3.425,3.6548114,-0.22981143
1.7371428,2.4984834,-0.7613406
8.285,2.3668222,5.9181776
1.1424999,1.6417139,-0.49921393
1.5,2.1515596,-0.6515596
2.0,2.1199174,-0.11991739
4.9333334,2.5748487,2.3584847
1.9599999,2.5029478,-0.5429479
1.779,2.7233875,-0.94438744
1.3358333,3.0463934,-1.7105601
3.8600001,3.3253834,0.5346167
2.3028572,2.5923357,-0.28947854
10.515555,5.413511,5.1020446
8.97,7.629943,1.3400574
1.62908,5.064686,-3.4356058
1.2158333,2.0692616,-0.85342824
1.4966667,3.8123932,-2.3157265
5.8992105,6.400452,-0.5012417
5.948,4.9264092,1.0215907
6.04261,3.221929,2.820681
1.3265455,5.327997,-4.0014515
8.358889,3.6575751,4.7013135
1.3658333,2.7143168,-1.3484836
2.0,2.3834243,-0.38342428
4.288338,3.7536647,0.53467345
3.1966665,4.042954,-0.8462875
0.981,1.3060285,-0.32502848
0.7742735,1.9465513,-1.1722778
5.5525,5.183737,0.36876297
4.0466666,4.302815,-0.25614834
3.4533334,3.8316994,-0.378366
7.837143,4.8532233,2.9839196
3.87,5.4201965,-1.5501966
4.8116665,6.463897,-1.6522307
9.225,4.966039,4.258961
7.9900002,2.0102654,5.979735
7.36,3.8800073,3.4799929
1.610564,3.4360318,-1.8254678
2.0666666,2.2954085,-0.22874188
7.4525,3.9926438,3.459856
12.6,6.8531585,5.746842
3.735,3.639946,0.09505391
2.4741666,3.3814714,-0.90730476
2.3700001,3.0202394,-0.6502392
3.148,3.3492506,-0.20125055
4.386667,4.4543085,-0.067641735
3.802,4.8831277,-1.0811276
3.0383334,4.791389,-1.7530556
8.190001,4.008227,4.1817737
2.587143,2.161989,0.42515397
4.9,4.159166,0.74083424
8.5575,4.252334,4.305166
6.3166666,4.6873465,1.6293201
3.09,5.677235,-2.5872352
4.967,4.39568,0.57132006
3.8433335,6.1667976,-2.3234642
3.3216667,5.5109763,-2.1893096
3.73,3.764912,-0.03491187
3.5958335,5.072436,-1.4766023
2.8557143,5.280467,-2.4247527
6.6879997,5.6184764,1.0695233
8.96,8.744323,0.21567726
5.402222,5.187849,0.21437311
2.4958334,3.105856,-0.61002254
1.3883333,3.4453237,-2.0569904
2.0375,3.8303947,-1.7928948
10.945999,4.362976,6.583023
11.695,3.6190038,8.075996
4.0371428,3.520979,0.5161638
3.0,4.2215343,-1.2215343
6.5041666,6.2131376,0.29102898
12.78,7.141171,5.6388288
4.0014405,11.5520525,-7.550612
19.157999,9.614958,9.543041
12.9,12.827015,0.072984695
12.894167,10.860273,2.0338936
8.5008335,7.7555704,0.7452631
9.69,8.087896,1.6021032
10.570909,10.183753,0.38715553
6.845,6.2506733,0.5943265
5.6366663,5.6074185,0.02924776
3.3183334,5.107547,-1.7892134
2.91,3.994627,-1.0846269
8.001864,9.2242985,-1.222434
5.8264217,12.542344,-6.7159224
12.93111,11.879129,1.051981
9.56625,7.6128626,1.9533873
10.3324995,7.7873654,2.545134
12.18,10.770288,1.4097118
13.704166,8.665999,5.038167
8.0,9.942758,-1.9427576
14.943637,13.818027,1.1256104
6.822727,7.1067476,-0.28402042
10.210834,8.860012,1.3508215
5.0150003,7.3460727,-2.3310723
3.0,7.1188955,-4.1188955
7.595834,10.587795,-2.9919615
15.226667,11.013965,4.2127028
6.4125004,9.1461525,-2.733652
10.355834,9.030993,1.3248405
5.485,7.5347133,-2.0497131
10.2699995,7.6407676,2.629232
11.556667,7.8056126,3.7510548
6.245,8.958426,-2.7134266
7.0133333,10.102601,-3.0892677
10.465833,12.244986,-1.7791529
7.9449997,7.6220446,0.32295513
19.139168,8.304642,10.834526
9.555714,10.089451,-0.5337372
6.6138463,16.277702,-9.6638565
18.490833,14.88628,3.6045532
4.972696,11.7749605,-6.8022647
4.1635966,12.046462,-7.8828654
13.67,11.158974,2.5110264
3.5121784,10.838751,-7.3265724
13.078001,11.698588,1.3794127
17.372726,12.923593,4.449134
15.209091,14.064848,1.1442432
17.397778,18.120483,-0.72270584
17.544,17.175732,0.36826897
12.063333,10.291292,1.7720404
8.608334,8.465572,0.14276123
5.700261,12.254401,-6.55414
16.926666,20.32573,-3.399063
9.0,4.8398104,4.1601896
6.25,4.1744037,2.0755963
7.26,6.109605,1.1503954
4.961818,7.662628,-2.70081
6.713333,4.2418423,2.4714909
2.0,3.4646711,-1.4646711
1.2106897,4.4702177,-3.2595282
0.9026415,4.6026726,-3.700031
22.548359,3.4598384,19.08852
2.0,5.3195624,-3.3195624
4.96,6.731601,-1.7716012
12.354166,19.985304,-7.631138
9.0,16.457224,-7.457224
2.0,3.899456,-1.899456
25.5,5.690096,19.809904
7.652028,7.131202,0.52082586
13.366667,25.18532,-11.818653
4.3666973,15.533535,-11.166838
35.646667,30.78852,4.8581467
65.99,34.7601,31.229897
12.467253,21.197506,-8.730253
3.7991965,15.185616,-11.386419
11.513636,9.308433,2.205203
20.580002,20.727478,-0.1474762
19.286667,20.712059,-1.4253922
19.375,19.819708,-0.44470787
14.22,23.800888,-9.580888
13.919091,19.907263,-5.9881716
15.86,21.856731,-5.9967318
17.0,19.698627,-2.6986275
25.574999,27.17014,-1.5951405
23.63889,21.92192,1.7169685
24.869167,14.072374,10.796793
14.58,11.965133,2.6148672
9.0654545,8.44971,0.6157446
7.4241667,8.642991,-1.2188244
14.5,12.441367,2.0586329
13.400001,10.564228,2.8357725
12.39889,9.765245,2.633644
10.417273,9.779643,0.6376295
6.2381816,9.546486,-3.3083043
19.615,13.946011,5.668989
12.71,14.567269,-1.8572693
18.246666,15.0813,3.1653662
22.320002,14.383263,7.936739
13.972727,10.647163,3.3255634
13.329091,12.073826,1.2552652
6.4427276,6.4767027,-0.033975124
7.26,8.123336,-0.8633356
15.67,13.196995,2.4730053
15.875,13.034062,2.8409376
8.93,12.024331,-3.0943308
10.55125,8.901457,1.6497936
4.57375,7.151161,-2.5774112
5.0,6.6237206,-1.6237206
9.706364,7.66567,2.0406938
12.016667,9.233038,2.7836294
13.98,12.662059,1.3179407
6.6866665,8.847064,-2.1603975
9.625999,10.568562,-0.9425621
4.94,13.010679,-8.070679
9.211818,14.726988,-5.51517
8.695833,10.8317795,-2.1359463
11.039166,13.37637,-2.337204
21.309092,14.858271,6.450821
10.295,10.023006,0.27199364
8.701667,14.952375,-6.2507086
12.389999,13.71483,-1.324831
15.25,13.080418,2.1695824
13.238907,14.408389,-1.1694822
18.0,10.356216,7.6437836
14.0,10.170763,3.829237
8.61,8.422635,0.18736458
7.790833,9.72473,-1.9338965
5.2113795,20.439945,-15.228565
13.934166,20.83789,-6.9037247
20.0,12.025562,7.9744377
7.76,15.638505,-7.8785048
10.696667,10.138049,0.5586176
14.2175,21.300583,-7.083083
3.702451,13.9198065,-10.217356
19.0,11.054012,7.9459877
13.791667,12.646126,1.1455412
7.0,6.1537385,0.8462615
16.100908,15.14694,0.95396805
7.4408336,8.534563,-1.0937295
14.0,12.030067,1.9699326
8.498333,6.0344286,2.4639044
12.0,6.568933,5.431067
14.0,8.86217,5.13783
5.7450004,12.159518,-6.414518
3.1875,4.851898,-1.6643982
7.3900003,6.080506,1.3094945
4.6841664,6.084924,-1.4007578
0.67603445,10.469881,-9.793846
11.674546,6.720357,4.9541893
7.82,4.2133927,3.6066074
1.9883333,3.873867,-1.8855337
3.6954546,7.7085648,-4.01311
21.0,9.083171,11.916829
6.4558334,9.605413,-3.14958
5.1222296,6.102949,-0.98071957
3.0,5.964305,-2.964305
7.6,12.823126,-5.223126
9.0,18.366219,-9.366219
2.0,16.560556,-14.560556
10.594167,12.926321,-2.3321543
1.7219658,11.855621,-10.133656
7.5475,12.9601965,-5.4126964
22.36,12.101322,10.258678
11.648333,11.261025,0.38730717
8.5271435,13.117182,-4.5900383
27.2,11.659819,15.540182
5.7458334,13.331387,-7.585553
5.316706,5.713479,-0.39677286
7.79,12.287539,-4.4975386
14.0,8.079249,5.9207506
7.2875,8.859768,-1.572268
18.0,10.728126,7.2718744
1.5887254,12.549796,-10.961071
6.8025,14.920172,-8.117672
7.715,7.027787,0.68721294
5.9775,10.424357,-4.4468575
6.35,7.3583536,-1.0083537
6.862898,5.9212713,0.94162655
2.8383331,4.813465,-1.975132
3.1508923,4.741508,-1.5906157
23.095835,8.843647,14.252188
5.5225353,5.0500946,0.47244072
5.67625,6.245702,-0.5694518
0.33820513,5.470397,-5.1321917
1.0041667,3.0401106,-2.035944
2.3350625,3.2227778,-0.88771534
4.7975,8.487149,-3.689649
2.855,3.5758152,-0.7208152
2.0,1.4579188,0.54208124
2.3999999,5.53113,-3.13113
1.2665218,6.6387224,-5.3722005
6.81,9.688212,-2.8782125
6.0526056,6.3633723,-0.3107667
4.7260003,7.1347427,-2.4087424
12.746864,8.084665,4.662199
3.1501725,9.64079,-6.4906178
14.0,8.790854,5.2091455
11.7,9.623705,2.076295
10.744166,13.912769,-3.168603
9.0,7.773073,1.2269268
10.772,8.803132,1.9688683
11.099339,11.272639,-0.17330074
17.553688,11.868534,5.685154
10.2754545,13.185087,-2.9096327
9.190001,9.482048,-0.2920475
7.3676777,9.394822,-2.0271444
10.406667,14.972363,-4.5656967
12.093333,10.28466,1.8086729
8.21,8.842069,-0.63206863
13.289166,16.22326,-2.9340944
2.3988888,11.922182,-9.5232935
4.45125,5.5103045,-1.0590544
4.63,7.473852,-2.843852
3.8909998,11.135129,-7.244129
2.6416664,4.350643,-1.7089767
5.6491666,2.5619988,3.0871677
7.819091,7.4787145,0.34037638
9.945,10.129252,-0.18425274
7.0,5.033875,1.966125
2.75,4.870624,-2.120624
4.23,4.0658913,0.16410875
2.7616668,4.9361567,-2.17449
7.826667,10.5136595,-2.6869926
6.1766667,6.4765234,-0.29985666
8.304444,9.11564,-0.8111954
3.0875,6.458578,-3.371078
13.0,7.751064,5.248936
3.8872209,8.374724,-4.4875035
12.0,6.2661543,5.7338457
7.0466666,5.710354,1.3363128
9.306667,6.3649077,2.9417596
6.0,6.9264812,-0.92648125
8.465,7.134473,1.3305273
4.68,6.3453274,-1.6653275
7.8671637,7.7067065,0.16045713
7.0,6.1410503,0.85894966
9.0,6.228096,2.771904
18.029999,16.948225,1.0817738
17.204166,17.87637,-0.67220306
17.01,15.165868,1.8441324
8.674167,13.803209,-5.1290426
1.7018964,5.723743,-4.021847
13.92,7.5443916,6.3756084
5.7908335,9.320664,-3.529831
3.7733335,5.904088,-2.1307545
5.797315,6.2439446,-0.44662952
1.5216666,5.5899806,-4.068314
1.9916667,6.5204616,-4.528795
13.279166,3.2370439,10.042122
4.0783334,2.438934,1.6393993
3.0,3.23655,-0.2365501
2.224717,7.68333,-5.4586134
4.92,7.431934,-2.5119338
5.7225,6.884799,-1.1622992
11.988334,12.536179,-0.5478449
17.0,19.552156,-2.5521564
67.831154,12.919046,54.91211
16.0,11.439583,4.560417
16.208332,10.761335,5.4469967
5.0425,7.662472,-2.6199718
6.2133336,9.544978,-3.3316445
15.721999,9.3610115,6.3609877
27.776001,25.322174,2.453827
3.2133331,5.211565,-1.9982319
3.025,4.132516,-1.1075158
5.0,4.020805,0.9791951
1.109327,7.837785,-6.728458
3.253716,5.3154726,-2.0617566
4.2772727,7.7848916,-3.507619
8.118333,7.648428,0.4699049
10.63375,9.762369,0.8713808
7.926838,18.392616,-10.465778
2.8603754,6.1352725,-3.274897
7.0,7.054291,-0.05429077
2.511718,7.810624,-5.2989063
6.1608334,9.059193,-2.8983593
5.6009,7.672185,-2.0712848
11.532499,8.829411,2.7030888
11.35,9.439234,1.9107666
11.565,10.683149,0.88185024
8.703333,12.4654255,-3.7620926
1.4608334,4.413692,-2.9528584
34.371666,7.2101173,27.161549
0.93837607,4.727141,-3.788765
3.9966667,4.633518,-0.63685155
8.259914,7.598649,0.6612654
7.5058336,5.2261868,2.2796469
8.0,6.0370374,1.9629626
3.9001215,7.1665745,-3.266453
4.24,6.276001,-2.0360012
1.2539823,7.3893995,-6.135417
6.0,5.8400154,0.15998459
6.258333,6.455031,-0.19669771
7.394,3.8617768,3.5322232
2.8925,3.5055816,-0.6130817
2.0,3.0365834,-1.0365834
1.1800001,4.4335003,-3.2535002
0.93666667,4.3672075,-3.4305408
1.2658334,4.8160453,-3.550212
2.1833334,5.934673,-3.7513394
3.8400002,6.554268,-2.7142677
4.1581874,5.9688187,-1.8106313
15.839,5.4985037,10.340496
15.679999,13.283862,2.3961372
10.656667,12.379787,-1.7231207
15.554291,12.571181,2.9831095
11.84,12.66079,-0.8207903
3.6472726,7.3133917,-3.666119
4.42,7.368787,-2.9487867
0.56837606,6.9968033,-6.428427
3.0,7.479933,-4.479933
6.18,7.5579076,-1.3779078
10.15,9.776451,0.3735485
6.8950424,20.436428,-13.541386
16.616667,21.970375,-5.3537083
28.885,26.62926,2.2557411
19.603333,20.680712,-1.0773792
17.506666,12.818783,4.6878834
15.211667,19.54712,-4.335452
25.23,20.131636,5.098364
9.87,22.442726,-12.572726
19.298332,21.38584,-2.0875072
12.128969,11.428834,0.70013523
3.7959828,11.404563,-7.60858
16.194168,15.950075,0.24409294
16.941666,12.943687,3.9979782
13.391666,14.633027,-1.2413607
16.01,15.952912,0.0570879
15.0,14.512777,0.48722267
15.338334,11.469274,3.8690605
10.415,12.587291,-2.1722908
11.475,11.068075,0.4069252
12.1,10.612154,1.4878464
7.795,13.232475,-5.437475
14.87,14.129318,0.74068165
20.335,19.001612,1.3333874
23.331429,18.839705,4.491724
6.705532,19.855604,-13.150072
36.4125,21.627424,14.785074
17.991667,22.812025,-4.8203583
16.758333,18.83603,-2.0776958
19.7,20.804401,-1.1044006
30.91,20.140564,10.769436
6.0080414,19.682844,-13.674803
20.344166,18.370668,1.9734974
11.937213,16.729582,-4.792369
9.1866665,15.093242,-5.906575
6.0,6.5069237,-0.5069237
7.2250004,4.875604,2.3493962
9.596251,5.3126087,4.283642
3.6133335,6.277652,-2.6643183
12.56,4.9452076,7.614793
6.0650005,22.376127,-16.311127
7.12,4.345893,2.774107
20.125,9.638203,10.486797
8.94,7.491772,1.4482274
16.79,10.20976,6.580241
21.849998,15.698485,6.151513
11.32,11.746465,-0.42646503
11.841667,7.547411,4.294256
7.3683333,8.057903,-0.68956995
5.8033333,8.805927,-3.002594
10.0,4.402501,5.597499
10.414545,5.9726744,4.4418707
4.50375,5.5831413,-1.0793915
3.1677775,2.1255474,1.0422301
4.2425003,3.5329926,0.7095077
5.403333,6.008936,-0.60560274
11.078334,13.738922,-2.6605883
