Target,Output,Diff
3.085,2.306468,0.778532
0.62333333,1.835022,-1.2116886
0.63,1.8904126,-1.2604126
0.9891666,1.6111994,-0.62203276
1.2914286,1.7178696,-0.42644107
1.2025,1.1914247,0.011075258
0.878,1.502466,-0.62446594
0.76857144,1.5174332,-0.74886173
1.0,1.4585111,-0.4585111
4.2066665,3.1127458,1.0939207
1.0645,2.7911897,-1.7266897
1.3075,2.621695,-1.314195
1.9791667,2.7404644,-0.7612977
1.17,2.3871493,-1.2171494
1.4554546,2.3693025,-0.9138479
1.22,2.5797563,-1.3597562
1.411,2.608534,-1.1975341
2.0,2.5619986,-0.5619986
5.273333,2.9353218,2.3380113
1.7900001,2.6829605,-0.8929604
1.421356,2.6642852,-1.2429292
2.11,2.506355,-0.39635515
1.855,2.5667758,-0.7117758
2.1808333,2.3432264,-0.1623931
1.9441667,2.334632,-0.39046526
1.6400001,2.3678303,-0.7278302
1.6425,2.354777,-0.71227705
1.3699999,2.3342779,-0.964278
3.0,2.308279,0.69172096
2.857826,3.1633816,-0.30555558
7.662931,3.1117544,4.5511765
1.6864035,3.0888584,-1.4024549
5.929091,3.548007,2.381084
6.48,3.5787823,2.9012177
1.8644828,3.3286982,-1.4642154
1.5600001,3.3817315,-1.8217314
2.315,3.3309052,-1.0159051
2.9366665,3.04889,-0.112223625
2.5600002,2.9938018,-0.43380165
2.47,2.985325,-0.51532507
2.0033333,2.9746847,-0.9713514
2.1425,3.0128052,-0.8703053
4.0,2.9675727,1.0324273
2.5744443,2.6205423,-0.046097994
7.678571,2.633327,5.045244
1.6812122,2.5915666,-0.9103544
6.1124997,3.2387547,2.873745
1.7251785,2.9177022,-1.1925237
1.6725001,2.8768053,-1.2043052
1.9183333,2.7692888,-0.8509555
2.7966666,2.7488084,0.04785824
2.225,2.5673091,-0.34230924
2.112,2.5293245,-0.41732454
1.6371429,2.5871973,-0.9500544
1.9,2.6045446,-0.70454466
3.0,2.5541477,0.44585228
5.6975,3.0956068,2.6018934
1.491,2.8160582,-1.3250581
2.2146153,2.706219,-0.4916036
2.12,2.5241742,-0.40417433
2.5416665,2.563211,-0.021544456
2.2381818,2.4887404,-0.2505586
1.57,2.539369,-0.96936905
1.5672727,2.5400085,-0.9727359
3.0,2.5042124,0.49578762
5.5327272,3.1746223,2.358105
6.95,3.118768,3.8312318
1.4643334,2.8358946,-1.3715612
2.225,2.6959398,-0.47093987
2.5549998,2.687478,-0.13247824
2.5983334,2.3416767,0.25665665
1.7055557,2.6415896,-0.93603396
1.62,2.6488175,-1.0288175
3.0,2.5893784,0.41062164
5.6609087,3.277749,2.3831596
7.11,3.2253861,3.884614
1.842069,2.9073381,-1.0652691
1.865,2.9963617,-1.1313617
2.3899999,2.7889183,-0.3989184
2.8645456,2.7953491,0.06919646
2.385,2.4127212,-0.027721167
1.7666667,2.685068,-0.91840124
2.0,2.7050197,-0.7050197
3.0,2.6465335,0.3534665
6.003333,3.5370567,2.4662764
2.1537254,3.2545366,-1.1008112
2.04,3.1247602,-1.0847602
1.9583334,3.3548357,-1.3965024
2.9641666,3.196371,-0.23220444
2.7408335,3.1225796,-0.38174605
2.4766667,2.8272367,-0.35056996
2.2716668,3.0951328,-0.82346606
3.0,3.0493584,-0.049358368
7.070833,3.6243258,3.4465075
2.667,3.430879,-0.76387906
4.1975,3.4061356,0.79136467
3.5608335,3.2383845,0.32244897
2.7533336,3.0521984,-0.29886484
3.3841667,3.3020062,0.08216047
4.0,3.2451458,0.7548542
4.8875003,3.327658,1.5598423
2.6851785,3.0451484,-0.35996985
1.9475,3.1088638,-1.1613638
4.08,2.8632758,1.2167242
3.7254546,2.9196734,0.8057811
2.7508333,2.913796,-0.16296268
2.3216667,2.5809252,-0.2592585
2.7366667,2.8672383,-0.1305716
3.0,2.8237748,0.17622519
5.9824996,3.507967,2.4745326
3.0411863,3.2438965,-0.20271015
1.7299999,3.3223324,-1.5923325
3.02,3.1233275,-0.10332751
3.2254548,3.1684067,0.057048082
3.3641667,3.1887507,0.175416
2.9108334,2.8669927,0.043840647
6.21,3.0641305,3.1458695
3.7963638,3.0678577,0.7285061
5.0,3.0088968,1.9911032
6.192,3.566203,2.6257968
7.955,3.6006994,4.3543005
3.4463334,3.4189236,0.027409792
3.8975,3.4164796,0.48102045
4.54,3.1951008,1.3448992
3.6266665,3.1540055,0.47266102
3.19,3.1412625,0.048737526
4.5666666,3.2641711,1.3024955
4.733333,3.25883,1.474503
6.0,3.212402,2.787598
7.038,4.3398104,2.6981897
9.150001,4.328723,4.8212776
7.29,4.32687,2.96313
3.4795,4.3873944,-0.9078944
4.1549997,4.3846755,-0.22967577
3.929,4.4858413,-0.5568414
4.205,4.329374,-0.12437391
3.7816668,4.153823,-0.37215614
3.681111,4.1928644,-0.5117533
3.38,4.2961807,-0.9161806
5.26,4.3952565,0.8647437
4.76,4.205257,0.5547433
6.0,4.347487,1.652513
8.053333,4.0980225,3.9553108
4.206981,3.9617596,0.24522161
4.665,3.8515365,0.81346345
4.65,4.012212,0.6377883
4.744167,3.9425337,0.8016331
27.361816,3.7232041,23.638613
3.6525,3.7812204,-0.12872052
