Target,Output,Diff
3.085,-3.439362,6.524362
0.62333333,-0.40483236,1.0281657
0.63,-0.46283484,1.0928348
0.9891666,0.22603989,0.76312673
1.2914286,-0.71686506,2.0082936
1.2025,-0.10576725,1.3082672
0.878,0.6266904,0.25130963
0.76857144,0.67382574,0.094745696
1.0,1.1533403,-0.15334034
4.2066665,-1.813879,6.0205455
1.0645,0.4685378,0.59596217
1.3075,0.8097172,0.49778283
1.9791667,-0.6592369,2.6384037
1.17,0.5966282,0.57337177
1.4554546,0.6127453,0.8427093
1.22,0.928483,0.29151702
1.411,0.9517002,0.4592998
2.0,1.2206793,0.7793207
5.273333,-2.3861814,7.6595144
1.7900001,0.7171893,1.0728108
1.421356,0.71504116,0.7063148
2.11,1.0920572,1.0179427
1.855,1.0676074,0.7873926
2.1808333,0.113494396,2.067339
1.9441667,1.161747,0.7824197
1.6400001,1.0237765,0.6162236
1.6425,1.0410047,0.6014954
1.3699999,0.96239805,0.40760183
3.0,1.2026143,1.7973857
2.857826,1.6445351,1.2132909
7.662931,1.5741253,6.0888057
1.6864035,1.651845,0.034558535
5.929091,-0.034823418,5.9639144
6.48,0.09119034,6.3888097
1.8644828,1.8915129,-0.02703011
1.5600001,1.8115759,-0.25157583
2.315,1.8020773,0.51292276
2.9366665,-1.0702085,4.006875
2.5600002,2.3668528,0.19314742
2.47,1.9952965,0.47470355
2.0033333,1.9405699,0.06276345
2.1425,2.026968,0.11553192
4.0,1.9230795,2.0769205
2.5744443,0.8956289,1.6788154
7.678571,0.65529823,7.023273
1.6812122,0.5578232,1.123389
6.1124997,-0.32147884,6.4339786
1.7251785,1.7422724,-0.017093897
1.6725001,1.6923666,-0.019866467
1.9183333,1.2992907,0.61904263
2.7966666,-1.2864208,4.0830874
2.225,1.8454027,0.3795972
2.112,1.8615294,0.25047064
1.6371429,1.4633608,0.17378211
1.9,1.479392,0.42060792
3.0,1.2336397,1.7663603
5.6975,-2.2324705,7.9299707
1.491,1.229701,0.261299
2.2146153,1.2370229,0.97759247
2.12,1.1105204,1.0094795
2.5416665,0.14532089,2.3963456
2.2381818,1.1223316,1.1158502
1.57,1.026876,0.5431241
1.5672727,1.0505843,0.51668835
3.0,2.0489693,0.95103073
5.5327272,-3.196926,8.729653
6.95,-3.177855,10.127855
1.4643334,0.61350346,0.85082996
2.225,1.0841846,1.1408153
