Target,Output,Diff
0.65999997,2.387619,-1.727619
0.6983333,2.3593426,-1.6610093
0.96500003,2.7546434,-1.7896434
1.1999999,2.7107978,-1.5107979
1.4442856,2.712698,-1.2684124
1.358,2.6742215,-1.3162215
4.4040003,3.043288,1.3607123
3.6496491,2.9395044,0.71014476
1.7372727,3.1782494,-1.4409766
1.78,3.1451912,-1.3651912
4.04625,2.7800035,1.2662463
3.4672728,2.6704388,0.796834
1.4471428,2.921419,-1.4742761
1.718,2.90683,-1.18883
1.4463637,2.7737265,-1.3273628
1.12,2.7779598,-1.6579598
1.6463636,3.222065,-1.5757014
1.4100001,3.2332482,-1.8232481
1.81,3.0184748,-1.2084749
1.6566668,3.0050368,-1.3483701
1.6275,2.9928966,-1.3653965
2.06375,2.909449,-0.8456991
2.3533335,3.4205823,-1.0672488
2.021111,3.4346178,-1.4135067
1.4666666,3.0206103,-1.5539438
1.55,2.9810896,-1.4310896
1.9200001,3.2233186,-1.3033185
2.0066667,3.2528017,-1.246135
2.0757143,3.6343992,-1.5586848
2.98,3.652465,-0.6724651
2.14,4.0929565,-1.9529564
2.362,4.097818,-1.7358179
2.1033332,4.1208754,-2.0175421
2.04,4.145428,-2.1054282
2.135,3.6360242,-1.5010242
2.13,3.6044965,-1.4744964
1.5,3.2967873,-1.7967873
1.793,3.257207,-1.4642069
2.004,3.5504622,-1.5464623
1.72,3.5338733,-1.8138733
2.31,2.9411345,-0.6311345
1.72,2.9147878,-1.1947877
1.239,2.8227403,-1.5837404
1.29,2.8326373,-1.5426373
1.01,2.7745981,-1.7645981
1.6681819,3.4667993,-1.7986174
1.24,3.4584632,-2.2184632
1.6141666,2.8431559,-1.2289892
1.4499999,3.1296492,-1.6796492
1.4633334,3.1281786,-1.6648452
1.065,2.4991155,-1.4341154
1.1725,2.5278192,-1.3553191
0.6016667,2.3530304,-1.7513638
0.6122222,2.4689696,-1.8567474
0.67,2.4536407,-1.7836406
0.8366667,2.2890356,-1.4523689
0.7966667,2.279758,-1.4830914
0.9728572,2.4244504,-1.4515932
0.89199996,2.4111664,-1.5191665
0.9633333,2.3185163,-1.3551829
1.0066667,2.3135262,-1.3068595
0.727,2.5959554,-1.8689554
0.78000003,2.5785618,-1.7985618
0.9409091,2.4371648,-1.4962556
1.34,2.4409513,-1.1009513
2.1629999,2.8804035,-0.71740365
2.22,2.8596969,-0.63969684
2.94,4.211047,-1.2710471
4.7714286,4.1841846,0.58724403
3.085,4.5600634,-1.4750633
3.1425,4.613009,-1.470509
5.0475,4.919735,0.12776518
4.715,5.0860653,-0.37106514
2.9366665,4.941059,-2.0043926
1.515,3.0266008,-1.5116009
1.70625,3.010917,-1.304667
1.3125,2.362535,-1.050035
1.175,2.321806,-1.146806
2.2,2.6970782,-0.49707818
2.068,2.6453044,-0.57730436
1.385,3.6629727,-2.2779727
8.852,3.6693609,5.182639
1.1800001,4.0261602,-2.8461602
3.7954545,4.04226,-0.24680567
1.0,2.3175817,-1.3175817
1.5539999,2.295292,-0.741292
1.9183333,2.7592854,-0.84095216
0.96666664,2.6884751,-1.7218084
2.04,1.9342834,0.105716586
1.3627273,1.8433517,-0.48062444
1.4200001,2.5034273,-1.0834272
1.3699999,2.539604,-1.1696041
1.0966667,2.4849963,-1.3883296
1.0527272,2.5164824,-1.4637551
0.78000003,2.511673,-1.731673
1.310909,2.5077348,-1.1968257
1.3349999,2.6144576,-1.2794577
1.2871428,2.7667055,-1.4795628
1.814,2.771017,-0.95701706
1.5250001,2.9012883,-1.3762882
1.285,2.9050064,-1.6200064
1.2475001,2.8564267,-1.6089267
1.1125,2.8601499,-1.7476499
0.9316666,2.840188,-1.9085214
1.144,2.621921,-1.477921
1.12,2.6167285,-1.4967285
9.145588,2.7397866,6.4058013
1.7938532,2.289332,-0.49547875
1.0244955,2.2529678,-1.2284724
1.0477778,2.5668094,-1.5190316
0.97333336,2.5777574,-1.604424
8.714926,2.6537538,6.061172
1.5612962,2.3458261,-0.7845299
0.901574,2.1637676,-1.2621936
0.878,2.748701,-1.8707011
1.055,2.7345629,-1.6795629
8.472728,3.0938864,5.3788414
1.5721569,2.2863362,-0.7141793
1.2266667,2.0736794,-0.84701276
1.0008334,2.5924149,-1.5915815
8.420635,3.0950797,5.325556
1.8888999,2.1623354,-0.27343547
1.1167,1.9833183,-0.8666183
1.0454545,2.6301312,-1.5846767
1.16,2.6151738,-1.4551739
8.394444,3.1840754,5.210369
1.752625,2.3505592,-0.59793425
1.4909877,2.1614978,-0.6705102
1.5309091,2.7628407,-1.2319317
1.72,2.740602,-1.020602
8.625,2.8548112,5.770189
2.3216038,2.0585718,0.26303196
1.9637964,1.9996578,-0.035861373
0.9122222,2.5653944,-1.6531723
0.96666664,2.5553916,-1.5887249
1.8626374,2.1209228,-0.2582854
1.2294382,1.9339204,-0.7044822
0.85749996,2.386664,-1.529164
0.68499994,2.3591447,-1.6741447
1.6937735,2.7764087,-1.0826352
1.0801904,2.4824142,-1.4022238
1.25,2.852545,-1.602545
0.665,2.7842388,-2.1192389
