Target,Output,Diff
3.085,2.3385236,0.7464764
0.62333333,1.9166368,-1.2933035
0.63,1.7029653,-1.0729653
0.9891666,1.5723906,-0.58322394
1.2914286,1.8841666,-0.59273803
1.2025,1.3305229,-0.12802291
0.878,1.4537957,-0.57579565
0.76857144,1.4323401,-0.6637687
1.0,1.3942482,-0.39424825
4.2066665,3.0637002,1.1429663
1.0645,2.8013482,-1.7368482
1.3075,2.5781078,-1.2706078
1.9791667,2.8375742,-0.8584075
1.17,2.527351,-1.357351
1.4554546,2.5036669,-1.0482123
1.22,2.5610127,-1.3410127
1.411,2.574309,-1.1633091
2.0,2.5640078,-0.56400776
5.273333,2.8975341,2.375799
1.7900001,2.750636,-0.960636
1.421356,2.742734,-1.321378
2.11,2.6153395,-0.5053396
1.855,2.5224338,-0.66743374
2.1808333,2.5561569,-0.37532353
1.9441667,2.5703003,-0.6261337
1.6400001,2.3900995,-0.7500994
1.6425,2.4117675,-0.76926744
1.3699999,2.3693337,-0.99933386
3.0,2.4027448,0.59725523
2.857826,2.800512,0.05731392
7.662931,2.8794484,4.7834826
1.6864035,2.74483,-1.0584264
5.929091,3.411872,2.517219
6.48,3.3910966,3.0889034
1.8644828,3.198419,-1.3339363
1.5600001,3.1017466,-1.5417465
2.315,3.0597715,-0.7447715
2.9366665,3.006225,-0.06955862
2.5600002,2.8307385,-0.27073836
2.47,2.804456,-0.33445597
2.0033333,2.7314944,-0.7281611
2.1425,2.7818885,-0.63938856
4.0,2.757022,1.2429781
2.5744443,2.4146204,0.1598239
7.678571,2.5339198,5.1446514
1.6812122,2.36194,-0.6807277
6.1124997,3.1763613,2.9361384
1.7251785,2.8874202,-1.1622417
1.6725001,2.692871,-1.020371
1.9183333,2.6617255,-0.7433922
2.7966666,2.678907,0.117759705
2.225,2.4009023,-0.17590237
2.112,2.4416363,-0.32963634
1.6371429,2.4721444,-0.83500147
1.9,2.4471254,-0.54712546
3.0,2.413602,0.5863979
5.6975,3.158382,2.5391183
1.491,2.9837534,-1.4927534
2.2146153,2.7930632,-0.5784478
2.12,2.7590256,-0.6390257
2.5416665,2.8483322,-0.30666566
2.2381818,2.8105543,-0.57237244
1.57,2.6871884,-1.1171883
1.5672727,2.6927555,-1.1254828
3.0,2.6962316,0.3037684
5.5327272,3.152754,2.3799732
6.95,3.1247134,3.8252864
1.4643334,2.9182367,-1.4539033
2.225,2.6123576,-0.3873577
2.5549998,2.8245714,-0.26957154
2.5983334,2.4917612,0.10657215
1.7055557,2.5669847,-0.861429
1.62,2.5510778,-0.93107784
3.0,2.5298305,0.47016954
5.6609087,3.3450556,2.315853
7.11,3.322906,3.787094
1.842069,3.0440342,-1.2019652
1.865,2.8538063,-0.98880625
2.3899999,2.810745,-0.42074513
2.8645456,3.009202,-0.14465642
2.385,2.6507094,-0.2657094
1.7666667,2.716824,-0.9501574
2.0,2.6932049,-0.6932049
3.0,2.6691394,0.3308606
6.003333,3.6072893,2.3960438
2.1537254,3.4761834,-1.322458
2.04,3.4726956,-1.4326956
1.9583334,3.3049364,-1.346603
2.9641666,3.2632232,-0.29905653
2.7408335,3.3885696,-0.6477361
2.4766667,3.1505032,-0.67383647
2.2716668,3.1778412,-0.9061744
3.0,3.162499,-0.16249895
7.070833,3.6674535,3.4033797
2.667,3.5968728,-0.92987275
4.1975,3.414737,0.78276324
3.5608335,3.4945412,0.066292286
2.7533336,3.384848,-0.63151455
3.3841667,3.3249485,0.05921817
4.0,3.3106747,0.68932533
4.8875003,3.4416234,1.4458768
2.6851785,3.2309673,-0.54578876
1.9475,3.0703905,-1.1228905
4.08,3.088625,0.99137497
3.7254546,3.0295813,0.69587326
2.7508333,3.186211,-0.43537784
2.3216667,2.866496,-0.54482937
2.7366667,2.9161787,-0.17951202
3.0,2.8971624,0.10283756
5.9824996,3.665824,2.3166757
3.0411863,3.487091,-0.44590473
1.7299999,3.2703528,-1.540353
