Target,Output,Diff
1.08,0.9497076,0.13029242
1.19,1.2735713,-0.083571196
1.5999999,1.03939,0.56060994
0.684,2.632717,-1.9487169
0.93,0.93087256,-0.0008725524
2.0,1.2855524,0.7144476
2.0,0.9135872,1.0864128
1.285,2.354241,-1.0692409
1.71,2.6847396,-0.97473955
1.954,2.6858358,-0.73183584
1.61,2.4502122,-0.8402122
2.5066667,2.5168908,-0.010224104
0.9462069,3.8224478,-2.8762407
1.5866667,2.3014507,-0.714784
1.1383333,2.5087605,-1.3704271
3.0,2.709458,0.2905419
2.0,2.3279529,-0.32795286
1.6858333,2.2851167,-0.59928334
2.0741668,2.6219358,-0.54776907
3.1525002,2.6719518,0.48054838
0.56,3.8258827,-3.2658827
1.2138983,3.8144822,-2.600584
2.4341667,2.311683,0.12248373
1.4366667,2.6556425,-1.2189758
5.0,2.5146332,2.4853668
2.0,2.2623847,-0.26238465
4.3527193,2.391001,1.9617183
3.2207825,2.4471047,0.7736778
4.867063,2.4929535,2.3741095
3.472544,4.411005,-0.93846107
2.01,2.3712132,-0.3612132
1.991111,2.3198996,-0.32878852
2.635,2.4668262,0.16817379
4.235833,2.4648402,1.770993
1.2977778,3.8593638,-2.561586
1.6582353,3.7466977,-2.0884624
3.2141666,2.4090397,0.8051269
1.8066667,2.4025493,-0.59588253
7.0,2.4377937,4.5622063
2.0,2.2680373,-0.26803732
3.776,2.1915774,1.5844226
2.968421,2.3412528,0.6271682
4.777973,2.161334,2.6166391
3.7391665,3.9490247,-0.20985818
1.8158333,2.1442838,-0.32845044
1.69,2.334019,-0.6440189
2.458,2.4651372,-0.0071372986
2.75,2.3407001,0.40929985
3.5583332,2.2825046,1.2758286
1.0166667,3.7509582,-2.7342916
1.5096492,3.640187,-2.130538
2.6241665,2.0233383,0.6008282
1.4203391,2.1916227,-0.7712836
5.0,2.3647501,2.6352499
2.0,2.130234,-0.130234
1.5966667,2.212541,-0.6158744
2.12,2.2922745,-0.17227459
2.225,2.5565312,-0.3315313
1.58,2.5806963,-1.0006963
3.5225,2.438345,1.0841551
1.3612499,3.7666516,-2.4054017
1.2836001,3.7152195,-2.4316194
2.8069232,2.0785313,0.7283919
5.0,2.4706082,2.5293918
2.0,2.1974301,-0.19743013
2.05,2.4163132,-0.36631322
2.2541666,2.6290867,-0.37492013
3.6558332,2.540915,1.1149182
1.6310345,3.8502045,-2.21917
2.9533334,2.3397422,0.6135912
5.0,2.5625806,2.4374194
2.0,2.3899121,-0.38991213
2.1866667,2.3191617,-0.13249493
2.8224998,2.661904,0.16059566
3.8125,2.6364686,1.1760314
1.6221311,3.9012475,-2.2791164
3.3341668,2.3608623,0.9733045
8.0,2.6561248,5.343875
3.0,2.3022697,0.6977303
2.3591666,2.8342197,-0.47505307
3.11,3.0697117,0.04028821
3.82,3.0136352,0.8063648
1.7,4.164838,-2.4648378
3.1608334,2.9077885,0.25304484
6.0,2.9755864,3.0244136
5.0,2.8037727,2.1962273
3.4225,4.03697,-0.61447024
2.9325,4.2351413,-1.3026414
4.2483335,4.1939344,0.054399014
1.9643333,5.1819234,-3.21759
3.5808334,4.035442,-0.45460844
6.0,3.9689865,2.0310135
2.0,3.9850295,-1.9850295
2.118182,4.1791816,-2.0609996
2.499091,4.4482093,-1.9491184
2.06,4.4473605,-2.3873606
3.009091,4.4364505,-1.4273596
1.580678,5.1492634,-3.5685854
2.5066667,4.259513,-1.7528462
