Target,Output,Diff
1.08,0.6282854,0.45171463
1.19,0.6949997,0.49500036
1.5999999,0.65359116,0.94640875
0.684,0.033078194,0.6509218
0.93,0.10400772,0.8259923
2.0,2.414341,-0.41434097
2.0,2.2141123,-0.21411228
1.285,1.0371304,0.24786961
1.71,1.0681105,0.6418896
1.954,1.0648727,0.88912725
1.61,1.0532427,0.55675733
2.5066667,0.90713024,1.5995364
0.9462069,-0.10167599,1.0478829
1.5866667,0.92612267,0.66054404
1.1383333,2.792673,-1.6543398
3.0,2.7618265,0.23817348
2.0,2.580514,-0.58051395
1.6858333,1.1434889,0.54234445
2.0741668,1.2358809,0.8382859
3.1525002,0.82954884,2.3229513
0.56,-0.31351566,0.87351567
1.2138983,-0.34065247,1.5545508
2.4341667,1.3683224,1.0658443
1.4366667,2.7554893,-1.3188226
5.0,2.905631,2.094369
2.0,2.754364,-0.754364
4.3527193,0.825696,3.5270233
3.2207825,0.44636726,2.7744153
4.867063,1.0767078,3.7903552
3.472544,-0.12157917,3.5941231
2.01,1.8063784,0.20362163
1.991111,1.7775965,0.21351457
2.635,1.8417215,0.79327846
4.235833,1.4599657,2.7758675
1.2977778,-0.31867504,1.6164528
1.6582353,-0.34909248,2.0073278
3.2141666,2.1020174,1.1121492
1.8066667,3.35217,-1.5455033
7.0,3.502555,3.497445
2.0,3.3379745,-1.3379745
3.776,0.6332159,3.142784
2.968421,-0.045404434,3.0138254
4.777973,0.7704592,4.007514
3.7391665,-0.18158436,3.9207509
1.8158333,1.5549755,0.26085782
1.69,1.2886286,0.40137148
2.458,1.2719679,1.186032
2.75,1.2447548,1.5052452
3.5583332,1.195817,2.3625162
1.0166667,-0.5687952,1.5854619
1.5096492,-0.5975723,2.1072216
2.6241665,2.0173502,0.6068163
1.4203391,3.0503893,-1.6300502
5.0,3.174057,1.825943
2.0,3.1009579,-1.1009579
1.5966667,1.5877008,0.00896585
2.12,1.664443,0.45555687
2.225,1.6603518,0.56464815
1.58,1.6550493,-0.07504928
3.5225,1.5966082,1.9258919
1.3612499,0.5386162,0.82263374
1.2836001,0.470829,0.8127711
2.8069232,1.449461,1.3574622
5.0,3.3475351,1.6524649
2.0,3.132081,-1.132081
2.05,1.7177916,0.3322084
2.2541666,1.824007,0.43015957
3.6558332,1.8195248,1.8363085
1.6310345,0.9293175,0.701717
2.9533334,1.3193369,1.6339965
5.0,3.5433483,1.4566517
2.0,3.3106804,-1.3106804
2.1866667,1.7904758,0.39619088
2.8224998,1.9046307,0.9178691
3.8125,1.8701601,1.9423399
1.6221311,0.84605694,0.7760742
3.3341668,1.351924,1.9822428
8.0,3.611021,4.388979
3.0,3.378582,-0.378582
2.3591666,2.2364473,0.12271929
3.11,2.3864126,0.7235873
3.82,2.478547,1.3414528
1.7,1.1800385,0.5199616
3.1608334,1.7075348,1.4532986
6.0,4.140911,1.8590889
5.0,3.7879896,1.2120104
3.4225,2.8737497,0.54875016
2.9325,3.0422544,-0.10975456
4.2483335,3.1866407,1.0616927
1.9643333,1.8857765,0.078556776
3.5808334,2.409649,1.1711845
6.0,4.8342085,1.1657915
2.0,4.419689,-2.4196892
2.118182,1.7088366,0.4093454
2.499091,1.8217754,0.6773155
2.06,1.7991447,0.2608552
3.009091,1.879487,1.1296039
1.580678,0.35951614,1.2211618
2.5066667,1.4154673,1.0911994
4.0,3.5906887,0.4093113
2.0,3.2722425,-1.2722425
3.44,2.567072,0.87292814
3.3481817,2.5539255,0.7942562
1.6668333,0.5778074,1.0890259
3.5525,2.189169,1.3633311
6.0,4.281955,1.7180452
2.0,4.04912,-2.04912
3.4,2.7744675,0.6255326
3.382857,2.7660704,0.6167867
3.2624998,2.7578497,0.5046501
1.9416666,1.4491749,0.49249172
2.9651852,1.3857222,1.579463
4.3083334,2.5757694,1.732564
7.0,4.6407795,2.3592205
2.0,4.3208885,-2.3208885
3.6750002,2.7506685,0.92433167
2.6061666,1.046915,1.5592515
4.181667,2.7827454,1.3989215
